index,eigenvalue,is_global,is_signal,lam_plus,sigma2
658,1.059905,False,False,1.490873,0.504244
659,1.058746,False,False,1.490873,0.504244
660,1.05685,False,False,1.490873,0.504244
661,1.056578,False,False,1.490873,0.504244
662,1.055727,False,False,1.490873,0.504244
663,1.055163,False,False,1.490873,0.504244
664,1.054591,False,False,1.490873,0.504244
665,1.053825,False,False,1.490873,0.504244
666,1.05218,False,False,1.490873,0.504244
667,1.05148,False,False,1.490873,0.504244
668,1.049775,False,False,1.490873,0.504244
669,1.049239,False,False,1.490873,0.504244
670,1.048264,False,False,1.490873,0.504244
671,1.047045,False,False,1.490873,0.504244
672,1.046142,False,False,1.490873,0.504244
673,1.04468,False,False,1.490873,0.504244
674,1.043001,False,False,1.490873,0.504244
675,1.042774,False,False,1.490873,0.504244
676,1.041934,False,False,1.490873,0.504244
677,1.04084,False,False,1.490873,0.504244
678,1.040084,False,False,1.490873,0.504244
679,1.039584,False,False,1.490873,0.504244
680,1.038379,False,False,1.490873,0.504244
681,1.037639,False,False,1.490873,0.504244
682,1.036388,False,False,1.490873,0.504244
683,1.035492,False,False,1.490873,0.504244
684,1.034619,False,False,1.490873,0.504244
685,1.033879,False,False,1.490873,0.504244
686,1.033338,False,False,1.490873,0.504244
687,1.031617,False,False,1.490873,0.504244
688,1.031199,False,False,1.490873,0.504244
689,1.029242,False,False,1.490873,0.504244
690,1.028763,False,False,1.490873,0.504244
691,1.028115,False,False,1.490873,0.504244
692,1.026792,False,False,1.490873,0.504244
693,1.026103,False,False,1.490873,0.504244
694,1.024725,False,False,1.490873,0.504244
695,1.024311,False,False,1.490873,0.504244
696,1.023549,False,False,1.490873,0.504244
697,1.022542,False,False,1.490873,0.504244
698,1.021864,False,False,1.490873,0.504244
699,1.020238,False,False,1.490873,0.504244
700,1.02016,False,False,1.490873,0.504244
701,1.019221,False,False,1.490873,0.504244
702,1.018259,False,False,1.490873,0.504244
703,1.017507,False,False,1.490873,0.504244
704,1.014851,False,False,1.490873,0.504244
705,1.014485,False,False,1.490873,0.504244
706,1.013651,False,False,1.490873,0.504244
707,1.012852,False,False,1.490873,0.504244
708,1.01225,False,False,1.490873,0.504244
709,1.011887,False,False,1.490873,0.504244
710,1.011232,False,False,1.490873,0.504244
711,1.010268,False,False,1.490873,0.504244
712,1.008862,False,False,1.490873,0.504244
713,1.008028,False,False,1.490873,0.504244
714,1.007477,False,False,1.490873,0.504244
715,1.005854,False,False,1.490873,0.504244
716,1.004286,False,False,1.490873,0.504244
717,1.003293,False,False,1.490873,0.504244
718,1.001553,False,False,1.490873,0.504244
719,1.00093,False,False,1.490873,0.504244
720,0.999845,False,False,1.490873,0.504244
721,0.999783,False,False,1.490873,0.504244
722,0.997259,False,False,1.490873,0.504244
723,0.996228,False,False,1.490873,0.504244
724,0.995344,False,False,1.490873,0.504244
725,0.995011,False,False,1.490873,0.504244
726,0.994659,False,False,1.490873,0.504244
727,0.993275,False,False,1.490873,0.504244
728,0.992641,False,False,1.490873,0.504244
729,0.991466,False,False,1.490873,0.504244
730,0.990596,False,False,1.490873,0.504244
731,0.989579,False,False,1.490873,0.504244
732,0.988832,False,False,1.490873,0.504244
733,0.988186,False,False,1.490873,0.504244
734,0.987327,False,False,1.490873,0.504244
735,0.987091,False,False,1.490873,0.504244
736,0.986572,False,False,1.490873,0.504244
737,0.985144,False,False,1.490873,0.504244
738,0.984375,False,False,1.490873,0.504244
739,0.983764,False,False,1.490873,0.504244
740,0.982761,False,False,1.490873,0.504244
741,0.981374,False,False,1.490873,0.504244
742,0.980127,False,False,1.490873,0.504244
743,0.979537,False,False,1.490873,0.504244
744,0.978116,False,False,1.490873,0.504244
745,0.97789,False,False,1.490873,0.504244
746,0.977144,False,False,1.490873,0.504244
747,0.976272,False,False,1.490873,0.504244
748,0.97551,False,False,1.490873,0.504244
749,0.974514,False,False,1.490873,0.504244
750,0.973435,False,False,1.490873,0.504244
751,0.972689,False,False,1.490873,0.504244
752,0.971588,False,False,1.490873,0.504244
753,0.971097,False,False,1.490873,0.504244
754,0.969521,False,False,1.490873,0.504244
755,0.969004,False,False,1.490873,0.504244
756,0.967872,False,False,1.490873,0.504244
757,0.967105,False,False,1.490873,0.504244
758,0.965909,False,False,1.490873,0.504244
759,0.964196,False,False,1.490873,0.504244
760,0.963799,False,False,1.490873,0.504244
761,0.962889,False,False,1.490873,0.504244
762,0.96259,False,False,1.490873,0.504244
763,0.961876,False,False,1.490873,0.504244
764,0.960577,False,False,1.490873,0.504244
765,0.95982,False,False,1.490873,0.504244
766,0.958601,False,False,1.490873,0.504244
767,0.957883,False,False,1.490873,0.504244
768,0.957223,False,False,1.490873,0.504244
769,0.956459,False,False,1.490873,0.504244
770,0.955363,False,False,1.490873,0.504244
771,0.955,False,False,1.490873,0.504244
772,0.95352,False,False,1.490873,0.504244
773,0.952805,False,False,1.490873,0.504244
774,0.951569,False,False,1.490873,0.504244
775,0.951027,False,False,1.490873,0.504244
776,0.949435,False,False,1.490873,0.504244
777,0.949165,False,False,1.490873,0.504244
778,0.948678,False,False,1.490873,0.504244
779,0.947497,False,False,1.490873,0.504244
780,0.94713,False,False,1.490873,0.504244
781,0.94588,False,False,1.490873,0.504244
782,0.945096,False,False,1.490873,0.504244
783,0.944661,False,False,1.490873,0.504244
784,0.943099,False,False,1.490873,0.504244
785,0.942782,False,False,1.490873,0.504244
786,0.941684,False,False,1.490873,0.504244
787,0.941136,False,False,1.490873,0.504244
788,0.939957,False,False,1.490873,0.504244
789,0.938274,False,False,1.490873,0.504244
790,0.937716,False,False,1.490873,0.504244
791,0.937068,False,False,1.490873,0.504244
792,0.935775,False,False,1.490873,0.504244
793,0.934347,False,False,1.490873,0.504244
794,0.934058,False,False,1.490873,0.504244
795,0.93333,False,False,1.490873,0.504244
796,0.932357,False,False,1.490873,0.504244
797,0.931989,False,False,1.490873,0.504244
798,0.931711,False,False,1.490873,0.504244
799,0.930493,False,False,1.490873,0.504244
800,0.929915,False,False,1.490873,0.504244
801,0.929177,False,False,1.490873,0.504244
802,0.927843,False,False,1.490873,0.504244
803,0.926743,False,False,1.490873,0.504244
804,0.925252,False,False,1.490873,0.504244
805,0.924616,False,False,1.490873,0.504244
806,0.923847,False,False,1.490873,0.504244
807,0.923607,False,False,1.490873,0.504244
808,0.922565,False,False,1.490873,0.504244
809,0.922066,False,False,1.490873,0.504244
810,0.921291,False,False,1.490873,0.504244
811,0.919835,False,False,1.490873,0.504244
812,0.91976,False,False,1.490873,0.504244
813,0.919346,False,False,1.490873,0.504244
814,0.918816,False,False,1.490873,0.504244
815,0.918697,False,False,1.490873,0.504244
816,0.916848,False,False,1.490873,0.504244
817,0.915957,False,False,1.490873,0.504244
818,0.915256,False,False,1.490873,0.504244
819,0.914364,False,False,1.490873,0.504244
820,0.913851,False,False,1.490873,0.504244
821,0.913106,False,False,1.490873,0.504244
822,0.911805,False,False,1.490873,0.504244
823,0.911242,False,False,1.490873,0.504244
824,0.910789,False,False,1.490873,0.504244
825,0.910399,False,False,1.490873,0.504244
826,0.909614,False,False,1.490873,0.504244
827,0.908498,False,False,1.490873,0.504244
828,0.907265,False,False,1.490873,0.504244
829,0.906794,False,False,1.490873,0.504244
830,0.906365,False,False,1.490873,0.504244
831,0.905239,False,False,1.490873,0.504244
832,0.904576,False,False,1.490873,0.504244
833,0.904044,False,False,1.490873,0.504244
834,0.903736,False,False,1.490873,0.504244
835,0.902172,False,False,1.490873,0.504244
836,0.90145,False,False,1.490873,0.504244
837,0.900228,False,False,1.490873,0.504244
838,0.898332,False,False,1.490873,0.504244
839,0.897698,False,False,1.490873,0.504244
840,0.89745,False,False,1.490873,0.504244
841,0.896038,False,False,1.490873,0.504244
842,0.895438,False,False,1.490873,0.504244
843,0.895224,False,False,1.490873,0.504244
844,0.893903,False,False,1.490873,0.504244
845,0.893236,False,False,1.490873,0.504244
846,0.892391,False,False,1.490873,0.504244
847,0.891905,False,False,1.490873,0.504244
848,0.891188,False,False,1.490873,0.504244
849,0.890369,False,False,1.490873,0.504244
850,0.889261,False,False,1.490873,0.504244
851,0.888659,False,False,1.490873,0.504244
852,0.888375,False,False,1.490873,0.504244
853,0.88743,False,False,1.490873,0.504244
854,0.886656,False,False,1.490873,0.504244
855,0.886169,False,False,1.490873,0.504244
856,0.88492,False,False,1.490873,0.504244
857,0.884296,False,False,1.490873,0.504244
858,0.883262,False,False,1.490873,0.504244
859,0.882954,False,False,1.490873,0.504244
860,0.881906,False,False,1.490873,0.504244
861,0.88056,False,False,1.490873,0.504244
862,0.879613,False,False,1.490873,0.504244
863,0.878806,False,False,1.490873,0.504244
864,0.877909,False,False,1.490873,0.504244
865,0.877625,False,False,1.490873,0.504244
866,0.877081,False,False,1.490873,0.504244
867,0.875929,False,False,1.490873,0.504244
868,0.875576,False,False,1.490873,0.504244
869,0.874846,False,False,1.490873,0.504244
870,0.87454,False,False,1.490873,0.504244
871,0.873291,False,False,1.490873,0.504244
872,0.873127,False,False,1.490873,0.504244
873,0.871403,False,False,1.490873,0.504244
874,0.871099,False,False,1.490873,0.504244
875,0.870781,False,False,1.490873,0.504244
876,0.870083,False,False,1.490873,0.504244
877,0.868945,False,False,1.490873,0.504244
878,0.867771,False,False,1.490873,0.504244
879,0.867426,False,False,1.490873,0.504244
880,0.866888,False,False,1.490873,0.504244
881,0.865901,False,False,1.490873,0.504244
882,0.865407,False,False,1.490873,0.504244
883,0.863693,False,False,1.490873,0.504244
884,0.863584,False,False,1.490873,0.504244
885,0.862521,False,False,1.490873,0.504244
886,0.862031,False,False,1.490873,0.504244
887,0.861216,False,False,1.490873,0.504244
888,0.860118,False,False,1.490873,0.504244
889,0.860014,False,False,1.490873,0.504244
890,0.858065,False,False,1.490873,0.504244
891,0.857217,False,False,1.490873,0.504244
892,0.856587,False,False,1.490873,0.504244
893,0.856317,False,False,1.490873,0.504244
894,0.855871,False,False,1.490873,0.504244
895,0.854586,False,False,1.490873,0.504244
896,0.854507,False,False,1.490873,0.504244
897,0.853756,False,False,1.490873,0.504244
898,0.853312,False,False,1.490873,0.504244
899,0.852304,False,False,1.490873,0.504244
900,0.851289,False,False,1.490873,0.504244
901,0.850786,False,False,1.490873,0.504244
902,0.849891,False,False,1.490873,0.504244
903,0.849548,False,False,1.490873,0.504244
904,0.84819,False,False,1.490873,0.504244
905,0.846842,False,False,1.490873,0.504244
906,0.846346,False,False,1.490873,0.504244
907,0.846147,False,False,1.490873,0.504244
908,0.844797,False,False,1.490873,0.504244
909,0.844029,False,False,1.490873,0.504244
910,0.84376,False,False,1.490873,0.504244
911,0.842932,False,False,1.490873,0.504244
912,0.842463,False,False,1.490873,0.504244
913,0.842093,False,False,1.490873,0.504244
914,0.840672,False,False,1.490873,0.504244
915,0.840085,False,False,1.490873,0.504244
916,0.838854,False,False,1.490873,0.504244
917,0.838013,False,False,1.490873,0.504244
918,0.837641,False,False,1.490873,0.504244
919,0.836103,False,False,1.490873,0.504244
920,0.835721,False,False,1.490873,0.504244
921,0.835083,False,False,1.490873,0.504244
922,0.834366,False,False,1.490873,0.504244
923,0.833912,False,False,1.490873,0.504244
924,0.832856,False,False,1.490873,0.504244
925,0.83282,False,False,1.490873,0.504244
926,0.831349,False,False,1.490873,0.504244
927,0.829932,False,False,1.490873,0.504244
928,0.829504,False,False,1.490873,0.504244
929,0.829071,False,False,1.490873,0.504244
930,0.828837,False,False,1.490873,0.504244
931,0.828573,False,False,1.490873,0.504244
932,0.82744,False,False,1.490873,0.504244
933,0.826624,False,False,1.490873,0.504244
934,0.825105,False,False,1.490873,0.504244
935,0.824616,False,False,1.490873,0.504244
936,0.824178,False,False,1.490873,0.504244
937,0.823251,False,False,1.490873,0.504244
938,0.822403,False,False,1.490873,0.504244
939,0.821895,False,False,1.490873,0.504244
940,0.821388,False,False,1.490873,0.504244
941,0.820868,False,False,1.490873,0.504244
942,0.819377,False,False,1.490873,0.504244
943,0.818844,False,False,1.490873,0.504244
944,0.816662,False,False,1.490873,0.504244
945,0.816485,False,False,1.490873,0.504244
946,0.816046,False,False,1.490873,0.504244
947,0.815419,False,False,1.490873,0.504244
948,0.815358,False,False,1.490873,0.504244
949,0.814289,False,False,1.490873,0.504244
950,0.813663,False,False,1.490873,0.504244
951,0.81315,False,False,1.490873,0.504244
952,0.811985,False,False,1.490873,0.504244
953,0.81143,False,False,1.490873,0.504244
954,0.81096,False,False,1.490873,0.504244
955,0.810397,False,False,1.490873,0.504244
956,0.809212,False,False,1.490873,0.504244
957,0.808581,False,False,1.490873,0.504244
958,0.808482,False,False,1.490873,0.504244
959,0.807922,False,False,1.490873,0.504244
960,0.807241,False,False,1.490873,0.504244
961,0.806774,False,False,1.490873,0.504244
962,0.805662,False,False,1.490873,0.504244
963,0.805005,False,False,1.490873,0.504244
964,0.804385,False,False,1.490873,0.504244
965,0.8035,False,False,1.490873,0.504244
966,0.803023,False,False,1.490873,0.504244
967,0.802038,False,False,1.490873,0.504244
968,0.801624,False,False,1.490873,0.504244
969,0.801076,False,False,1.490873,0.504244
970,0.799955,False,False,1.490873,0.504244
971,0.799128,False,False,1.490873,0.504244
972,0.798178,False,False,1.490873,0.504244
973,0.797383,False,False,1.490873,0.504244
974,0.796802,False,False,1.490873,0.504244
975,0.796549,False,False,1.490873,0.504244
976,0.796096,False,False,1.490873,0.504244
977,0.794471,False,False,1.490873,0.504244
978,0.794432,False,False,1.490873,0.504244
979,0.793655,False,False,1.490873,0.504244
980,0.792946,False,False,1.490873,0.504244
981,0.792164,False,False,1.490873,0.504244
982,0.791383,False,False,1.490873,0.504244
983,0.791012,False,False,1.490873,0.504244
984,0.789842,False,False,1.490873,0.504244
985,0.789303,False,False,1.490873,0.504244
986,0.788067,False,False,1.490873,0.504244
987,0.787681,False,False,1.490873,0.504244
988,0.786594,False,False,1.490873,0.504244
989,0.78582,False,False,1.490873,0.504244
990,0.785431,False,False,1.490873,0.504244
991,0.784554,False,False,1.490873,0.504244
992,0.784413,False,False,1.490873,0.504244
993,0.783653,False,False,1.490873,0.504244
994,0.782638,False,False,1.490873,0.504244
995,0.781835,False,False,1.490873,0.504244
996,0.780544,False,False,1.490873,0.504244
997,0.780367,False,False,1.490873,0.504244
998,0.779627,False,False,1.490873,0.504244
999,0.779547,False,False,1.490873,0.504244
1000,0.777515,False,False,1.490873,0.504244
1001,0.777183,False,False,1.490873,0.504244
1002,0.776483,False,False,1.490873,0.504244
1003,0.776283,False,False,1.490873,0.504244
1004,0.775402,False,False,1.490873,0.504244
1005,0.774258,False,False,1.490873,0.504244
1006,0.773891,False,False,1.490873,0.504244
1007,0.773192,False,False,1.490873,0.504244
1008,0.772614,False,False,1.490873,0.504244
1009,0.771888,False,False,1.490873,0.504244
1010,0.77164,False,False,1.490873,0.504244
1011,0.770896,False,False,1.490873,0.504244
1012,0.770199,False,False,1.490873,0.504244
1013,0.769822,False,False,1.490873,0.504244
1014,0.769172,False,False,1.490873,0.504244
1015,0.768367,False,False,1.490873,0.504244
1016,0.767927,False,False,1.490873,0.504244
1017,0.766747,False,False,1.490873,0.504244
1018,0.765954,False,False,1.490873,0.504244
1019,0.765418,False,False,1.490873,0.504244
1020,0.764526,False,False,1.490873,0.504244
1021,0.763749,False,False,1.490873,0.504244
1022,0.762715,False,False,1.490873,0.504244
1023,0.761993,False,False,1.490873,0.504244
1024,0.761299,False,False,1.490873,0.504244
1025,0.760966,False,False,1.490873,0.504244
1026,0.759182,False,False,1.490873,0.504244
1027,0.758801,False,False,1.490873,0.504244
1028,0.758718,False,False,1.490873,0.504244
1029,0.757905,False,False,1.490873,0.504244
1030,0.756924,False,False,1.490873,0.504244
1031,0.756706,False,False,1.490873,0.504244
1032,0.755608,False,False,1.490873,0.504244
1033,0.755085,False,False,1.490873,0.504244
1034,0.753723,False,False,1.490873,0.504244
1035,0.753401,False,False,1.490873,0.504244
1036,0.753018,False,False,1.490873,0.504244
1037,0.75238,False,False,1.490873,0.504244
1038,0.752115,False,False,1.490873,0.504244
1039,0.750882,False,False,1.490873,0.504244
1040,0.749727,False,False,1.490873,0.504244
1041,0.749253,False,False,1.490873,0.504244
1042,0.748551,False,False,1.490873,0.504244
1043,0.74747,False,False,1.490873,0.504244
1044,0.747188,False,False,1.490873,0.504244
1045,0.746578,False,False,1.490873,0.504244
1046,0.745436,False,False,1.490873,0.504244
1047,0.744969,False,False,1.490873,0.504244
1048,0.744199,False,False,1.490873,0.504244
1049,0.74389,False,False,1.490873,0.504244
1050,0.742808,False,False,1.490873,0.504244
1051,0.742309,False,False,1.490873,0.504244
1052,0.741452,False,False,1.490873,0.504244
1053,0.741357,False,False,1.490873,0.504244
1054,0.740407,False,False,1.490873,0.504244
1055,0.73984,False,False,1.490873,0.504244
1056,0.73908,False,False,1.490873,0.504244
1057,0.738509,False,False,1.490873,0.504244
1058,0.737962,False,False,1.490873,0.504244
1059,0.737314,False,False,1.490873,0.504244
1060,0.736725,False,False,1.490873,0.504244
1061,0.735892,False,False,1.490873,0.504244
1062,0.735714,False,False,1.490873,0.504244
1063,0.735018,False,False,1.490873,0.504244
1064,0.734512,False,False,1.490873,0.504244
1065,0.733531,False,False,1.490873,0.504244
1066,0.73291,False,False,1.490873,0.504244
1067,0.732189,False,False,1.490873,0.504244
1068,0.731489,False,False,1.490873,0.504244
1069,0.731078,False,False,1.490873,0.504244
1070,0.730889,False,False,1.490873,0.504244
1071,0.730043,False,False,1.490873,0.504244
1072,0.728851,False,False,1.490873,0.504244
1073,0.72839,False,False,1.490873,0.504244
1074,0.728053,False,False,1.490873,0.504244
1075,0.726757,False,False,1.490873,0.504244
1076,0.725965,False,False,1.490873,0.504244
1077,0.725845,False,False,1.490873,0.504244
1078,0.725461,False,False,1.490873,0.504244
1079,0.724565,False,False,1.490873,0.504244
1080,0.723862,False,False,1.490873,0.504244
1081,0.723235,False,False,1.490873,0.504244
1082,0.722513,False,False,1.490873,0.504244
1083,0.721869,False,False,1.490873,0.504244
1084,0.721472,False,False,1.490873,0.504244
1085,0.7203,False,False,1.490873,0.504244
1086,0.720136,False,False,1.490873,0.504244
1087,0.719489,False,False,1.490873,0.504244
1088,0.719208,False,False,1.490873,0.504244
1089,0.718192,False,False,1.490873,0.504244
1090,0.717284,False,False,1.490873,0.504244
1091,0.716954,False,False,1.490873,0.504244
1092,0.715682,False,False,1.490873,0.504244
1093,0.715499,False,False,1.490873,0.504244
1094,0.714346,False,False,1.490873,0.504244
1095,0.714124,False,False,1.490873,0.504244
1096,0.71353,False,False,1.490873,0.504244
1097,0.712822,False,False,1.490873,0.504244
1098,0.712407,False,False,1.490873,0.504244
1099,0.71185,False,False,1.490873,0.504244
1100,0.711763,False,False,1.490873,0.504244
1101,0.71117,False,False,1.490873,0.504244
1102,0.710192,False,False,1.490873,0.504244
1103,0.709187,False,False,1.490873,0.504244
1104,0.708175,False,False,1.490873,0.504244
1105,0.70786,False,False,1.490873,0.504244
1106,0.70711,False,False,1.490873,0.504244
1107,0.706016,False,False,1.490873,0.504244
1108,0.704739,False,False,1.490873,0.504244
1109,0.704544,False,False,1.490873,0.504244
1110,0.703966,False,False,1.490873,0.504244
1111,0.703478,False,False,1.490873,0.504244
1112,0.703185,False,False,1.490873,0.504244
1113,0.702981,False,False,1.490873,0.504244
1114,0.701676,False,False,1.490873,0.504244
1115,0.700901,False,False,1.490873,0.504244
1116,0.700537,False,False,1.490873,0.504244
1117,0.700333,False,False,1.490873,0.504244
1118,0.699299,False,False,1.490873,0.504244
1119,0.698814,False,False,1.490873,0.504244
1120,0.698036,False,False,1.490873,0.504244
1121,0.697524,False,False,1.490873,0.504244
1122,0.697024,False,False,1.490873,0.504244
1123,0.696078,False,False,1.490873,0.504244
1124,0.695038,False,False,1.490873,0.504244
1125,0.694841,False,False,1.490873,0.504244
1126,0.694019,False,False,1.490873,0.504244
1127,0.693083,False,False,1.490873,0.504244
1128,0.692453,False,False,1.490873,0.504244
1129,0.69171,False,False,1.490873,0.504244
1130,0.691472,False,False,1.490873,0.504244
1131,0.691259,False,False,1.490873,0.504244
1132,0.690785,False,False,1.490873,0.504244
1133,0.689976,False,False,1.490873,0.504244
1134,0.689212,False,False,1.490873,0.504244
1135,0.688403,False,False,1.490873,0.504244
1136,0.688105,False,False,1.490873,0.504244
1137,0.68771,False,False,1.490873,0.504244
1138,0.686917,False,False,1.490873,0.504244
1139,0.68666,False,False,1.490873,0.504244
1140,0.686002,False,False,1.490873,0.504244
1141,0.685165,False,False,1.490873,0.504244
1142,0.684978,False,False,1.490873,0.504244
1143,0.684187,False,False,1.490873,0.504244
1144,0.683338,False,False,1.490873,0.504244
1145,0.682988,False,False,1.490873,0.504244
1146,0.682336,False,False,1.490873,0.504244
1147,0.681133,False,False,1.490873,0.504244
1148,0.680684,False,False,1.490873,0.504244
1149,0.680038,False,False,1.490873,0.504244
1150,0.679704,False,False,1.490873,0.504244
1151,0.679034,False,False,1.490873,0.504244
1152,0.678107,False,False,1.490873,0.504244
1153,0.67732,False,False,1.490873,0.504244
1154,0.677224,False,False,1.490873,0.504244
1155,0.676328,False,False,1.490873,0.504244
1156,0.675333,False,False,1.490873,0.504244
1157,0.675111,False,False,1.490873,0.504244
1158,0.674961,False,False,1.490873,0.504244
1159,0.674315,False,False,1.490873,0.504244
1160,0.673628,False,False,1.490873,0.504244
1161,0.672715,False,False,1.490873,0.504244
1162,0.672256,False,False,1.490873,0.504244
1163,0.671795,False,False,1.490873,0.504244
1164,0.670907,False,False,1.490873,0.504244
1165,0.670663,False,False,1.490873,0.504244
1166,0.670036,False,False,1.490873,0.504244
1167,0.669187,False,False,1.490873,0.504244
1168,0.668889,False,False,1.490873,0.504244
1169,0.668582,False,False,1.490873,0.504244
1170,0.667649,False,False,1.490873,0.504244
1171,0.667079,False,False,1.490873,0.504244
1172,0.666777,False,False,1.490873,0.504244
1173,0.666198,False,False,1.490873,0.504244
1174,0.665768,False,False,1.490873,0.504244
1175,0.66492,False,False,1.490873,0.504244
1176,0.664491,False,False,1.490873,0.504244
1177,0.663934,False,False,1.490873,0.504244
1178,0.663305,False,False,1.490873,0.504244
1179,0.662826,False,False,1.490873,0.504244
1180,0.662325,False,False,1.490873,0.504244
1181,0.661851,False,False,1.490873,0.504244
1182,0.661365,False,False,1.490873,0.504244
1183,0.661002,False,False,1.490873,0.504244
1184,0.660007,False,False,1.490873,0.504244
1185,0.659485,False,False,1.490873,0.504244
1186,0.65905,False,False,1.490873,0.504244
1187,0.658302,False,False,1.490873,0.504244
1188,0.657928,False,False,1.490873,0.504244
1189,0.656978,False,False,1.490873,0.504244
1190,0.656761,False,False,1.490873,0.504244
1191,0.655886,False,False,1.490873,0.504244
1192,0.655728,False,False,1.490873,0.504244
1193,0.654644,False,False,1.490873,0.504244
1194,0.654501,False,False,1.490873,0.504244
1195,0.653828,False,False,1.490873,0.504244
1196,0.65307,False,False,1.490873,0.504244
1197,0.652455,False,False,1.490873,0.504244
1198,0.652082,False,False,1.490873,0.504244
1199,0.651297,False,False,1.490873,0.504244
1200,0.650597,False,False,1.490873,0.504244
1201,0.650351,False,False,1.490873,0.504244
1202,0.649052,False,False,1.490873,0.504244
1203,0.648001,False,False,1.490873,0.504244
1204,0.64772,False,False,1.490873,0.504244
1205,0.64707,False,False,1.490873,0.504244
1206,0.646717,False,False,1.490873,0.504244
1207,0.646264,False,False,1.490873,0.504244
1208,0.645153,False,False,1.490873,0.504244
1209,0.644536,False,False,1.490873,0.504244
1210,0.644282,False,False,1.490873,0.504244
1211,0.643738,False,False,1.490873,0.504244
1212,0.642732,False,False,1.490873,0.504244
1213,0.642143,False,False,1.490873,0.504244
1214,0.641793,False,False,1.490873,0.504244
1215,0.641577,False,False,1.490873,0.504244
1216,0.641136,False,False,1.490873,0.504244
1217,0.640563,False,False,1.490873,0.504244
1218,0.63994,False,False,1.490873,0.504244
1219,0.638934,False,False,1.490873,0.504244
1220,0.638474,False,False,1.490873,0.504244
1221,0.638122,False,False,1.490873,0.504244
1222,0.637658,False,False,1.490873,0.504244
1223,0.637487,False,False,1.490873,0.504244
1224,0.636648,False,False,1.490873,0.504244
1225,0.636146,False,False,1.490873,0.504244
1226,0.635706,False,False,1.490873,0.504244
1227,0.63446,False,False,1.490873,0.504244
1228,0.634106,False,False,1.490873,0.504244
1229,0.633083,False,False,1.490873,0.504244
1230,0.6325,False,False,1.490873,0.504244
1231,0.632349,False,False,1.490873,0.504244
1232,0.631699,False,False,1.490873,0.504244
1233,0.630955,False,False,1.490873,0.504244
1234,0.63028,False,False,1.490873,0.504244
1235,0.630049,False,False,1.490873,0.504244
1236,0.629496,False,False,1.490873,0.504244
1237,0.629072,False,False,1.490873,0.504244
1238,0.628731,False,False,1.490873,0.504244
1239,0.627813,False,False,1.490873,0.504244
1240,0.627589,False,False,1.490873,0.504244
1241,0.62695,False,False,1.490873,0.504244
1242,0.626528,False,False,1.490873,0.504244
1243,0.625093,False,False,1.490873,0.504244
1244,0.624878,False,False,1.490873,0.504244
1245,0.62412,False,False,1.490873,0.504244
1246,0.623437,False,False,1.490873,0.504244
1247,0.622891,False,False,1.490873,0.504244
1248,0.622403,False,False,1.490873,0.504244
1249,0.621819,False,False,1.490873,0.504244
1250,0.621462,False,False,1.490873,0.504244
1251,0.620956,False,False,1.490873,0.504244
1252,0.620776,False,False,1.490873,0.504244
1253,0.620094,False,False,1.490873,0.504244
1254,0.619485,False,False,1.490873,0.504244
1255,0.618561,False,False,1.490873,0.504244
1256,0.618219,False,False,1.490873,0.504244
1257,0.617643,False,False,1.490873,0.504244
1258,0.617307,False,False,1.490873,0.504244
1259,0.616258,False,False,1.490873,0.504244
1260,0.615827,False,False,1.490873,0.504244
1261,0.615377,False,False,1.490873,0.504244
1262,0.614933,False,False,1.490873,0.504244
1263,0.613772,False,False,1.490873,0.504244
1264,0.613464,False,False,1.490873,0.504244
1265,0.612994,False,False,1.490873,0.504244
1266,0.612709,False,False,1.490873,0.504244
1267,0.611919,False,False,1.490873,0.504244
1268,0.611478,False,False,1.490873,0.504244
1269,0.610976,False,False,1.490873,0.504244
1270,0.610668,False,False,1.490873,0.504244
1271,0.610235,False,False,1.490873,0.504244
1272,0.608998,False,False,1.490873,0.504244
1273,0.608314,False,False,1.490873,0.504244
1274,0.608177,False,False,1.490873,0.504244
1275,0.60806,False,False,1.490873,0.504244
1276,0.607195,False,False,1.490873,0.504244
1277,0.606955,False,False,1.490873,0.504244
1278,0.606344,False,False,1.490873,0.504244
1279,0.606229,False,False,1.490873,0.504244
1280,0.605674,False,False,1.490873,0.504244
1281,0.605096,False,False,1.490873,0.504244
1282,0.604388,False,False,1.490873,0.504244
1283,0.6037,False,False,1.490873,0.504244
1284,0.602923,False,False,1.490873,0.504244
1285,0.602405,False,False,1.490873,0.504244
1286,0.601888,False,False,1.490873,0.504244
1287,0.601227,False,False,1.490873,0.504244
1288,0.600668,False,False,1.490873,0.504244
1289,0.599781,False,False,1.490873,0.504244
1290,0.599404,False,False,1.490873,0.504244
1291,0.598733,False,False,1.490873,0.504244
1292,0.598163,False,False,1.490873,0.504244
1293,0.597468,False,False,1.490873,0.504244
1294,0.597209,False,False,1.490873,0.504244
1295,0.596866,False,False,1.490873,0.504244
1296,0.596259,False,False,1.490873,0.504244
1297,0.596124,False,False,1.490873,0.504244
1298,0.595347,False,False,1.490873,0.504244
1299,0.594849,False,False,1.490873,0.504244
1300,0.594539,False,False,1.490873,0.504244
1301,0.594066,False,False,1.490873,0.504244
1302,0.593297,False,False,1.490873,0.504244
1303,0.593078,False,False,1.490873,0.504244
1304,0.592692,False,False,1.490873,0.504244
1305,0.591863,False,False,1.490873,0.504244
1306,0.591271,False,False,1.490873,0.504244
1307,0.590884,False,False,1.490873,0.504244
