f1,f2,f3,f4,f5,f6
0.9999999999999989,0.4162728625554912,0.2951108922505238,0.6091426887165726,0.4215724264829373,0.32819391921187
0.4162728625554912,0.9999999999999993,0.608507374362917,0.4686057535127369,0.9662389337885271,0.04952802197807698
0.2951108922505238,0.608507374362917,0.999999999999999,0.5185985726680288,0.5475316544868896,0.2776264829037122
0.6091426887165726,0.4686057535127369,0.5185985726680288,0.9999999999999992,0.4510628702125505,0.5228800388357131
0.4215724264829373,0.9662389337885271,0.5475316544868896,0.4510628702125505,0.999999999999999,0.02404036727203293
0.32819391921187,0.04952802197807698,0.2776264829037122,0.5228800388357131,0.02404036727203293,0.9999999999999989
